GEO_ID,NAME,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M,Unnamed: 130
860Z200US17727,ZCTA5 17727,22,14,0.0,60.7,0.0,60.7,9.1,12.4,4.5,11.5,63.6,27.2,0.0,60.7,4.5,10.6,4.5,7.0,4.5,10.3,9.1,11.0,46538,641,74609,31052,86.4,(X),(X),(X),(X),(X),20,14,0.0,63.7,0.0,63.7,10.0,14.1,5.0,13.1,65.0,29.2,0.0,63.7,5.0,12.2,5.0,7.7,0.0,63.7,10.0,12.5,46458,718,72125,29998,(X),(X),90.0,(X),(X),(X),20,14,0.0,63.7,0.0,63.7,10.0,14.1,5.0,13.1,65.0,29.2,0.0,63.7,5.0,12.2,5.0,7.7,0.0,63.7,10.0,12.5,46458,718,N,N,(X),(X),(X),(X),(X),(X),2,3,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,50.0,50.0,0.0,100.0,0.0,100.0,0.0,100.0,50.0,50.0,0.0,100.0,-,**,N,N,(X),(X),(X),(X),50.0,(X),
860Z200US01519,ZCTA5 01519,2724,260,0.3,0.6,0.0,1.5,4.7,5.7,2.7,2.4,6.1,3.8,4.7,3.3,11.5,5.6,19.5,6.2,11.6,4.5,38.9,7.3,153750,36237,183947,19631,31.7,(X),(X),(X),(X),(X),2175,246,0.4,0.8,0.0,1.9,4.4,6.6,2.7,3.1,2.3,2.2,3.9,3.0,11.4,7.1,17.3,6.9,14.6,5.8,43.1,9.5,179228,20717,200582,25135,(X),(X),32.9,(X),(X),(X),1965,229,0.5,0.8,0.0,2.1,4.9,7.3,0.0,2.1,2.5,2.5,2.5,2.4,10.0,7.6,17.8,7.3,14.9,6.0,46.9,9.7,188364,24075,N,N,(X),(X),(X),(X),(X),(X),549,163,0.0,7.4,0.0,7.4,5.6,8.4,8.9,9.3,21.5,15.5,7.8,8.4,13.7,10.8,27.9,13.1,0.0,7.4,14.6,12.5,83309,39572,101907,27904,(X),(X),(X),(X),18.0,(X),
860Z200US97489,ZCTA5 97489,409,147,4.2,4.4,0.0,9.3,4.9,6.2,5.6,7.5,24.9,13.4,15.9,15.0,16.4,15.7,21.8,20.1,6.4,7.3,0.0,9.3,68295,29237,78711,18514,43.0,(X),(X),(X),(X),(X),298,126,3.7,4.4,0.0,12.5,0.0,12.5,5.7,9.7,18.8,14.9,10.7,12.7,22.5,21.6,29.9,26.0,8.7,10.2,0.0,12.5,95957,30040,92047,21781,(X),(X),49.3,(X),(X),(X),203,99,5.4,6.5,0.0,17.8,0.0,17.8,0.0,17.8,20.2,21.0,15.8,16.9,9.9,12.7,36.0,33.7,12.8,14.5,0.0,17.8,98750,91142,N,N,(X),(X),(X),(X),(X),(X),111,69,5.4,10.7,0.0,29.4,18.0,22.3,5.4,8.6,41.4,32.7,29.7,37.3,0.0,29.4,0.0,29.4,0.0,29.4,0.0,29.4,39766,21395,42908,15419,(X),(X),(X),(X),26.1,(X),
860Z200US48864,ZCTA5 48864,9141,494,4.1,2.3,0.8,0.6,2.9,1.3,3.0,1.9,7.2,2.3,14.4,3.4,11.1,2.3,19.0,3.1,12.5,2.8,24.9,3.4,113145,9170,159867,12640,27.0,(X),(X),(X),(X),(X),6342,453,2.4,1.5,0.0,0.4,1.8,1.8,2.3,2.6,4.1,2.3,9.3,2.7,10.6,2.1,19.8,4.0,17.1,3.7,32.6,4.3,149455,10944,191994,16306,(X),(X),26.7,(X),(X),(X),5274,431,1.2,1.0,0.0,0.5,0.6,0.6,0.5,0.5,3.1,2.5,8.3,3.2,9.5,2.0,20.2,4.5,17.9,4.0,38.8,5.1,169613,17474,N,N,(X),(X),(X),(X),(X),(X),2799,434,10.1,6.6,2.8,1.9,7.9,3.7,4.1,1.8,15.0,5.9,23.5,7.1,13.9,6.0,13.6,4.7,1.9,1.3,7.3,3.1,60383,13119,82041,12299,(X),(X),(X),(X),27.2,(X),
860Z200US38857,ZCTA5 38857,1372,304,6.9,6.6,0.7,1.2,3.9,3.2,4.4,3.2,8.1,5.1,12.3,6.6,12.0,6.9,30.5,10.8,8.4,5.7,12.7,12.7,102571,21013,103744,18564,34.2,(X),(X),(X),(X),(X),1202,309,7.3,7.4,0.0,3.7,3.0,3.1,5.1,3.7,8.7,5.4,9.4,5.6,8.2,6.2,34.9,12.1,9.1,6.4,14.5,14.4,107727,19594,108804,20185,(X),(X),35.4,(X),(X),(X),1005,313,4.9,7.7,0.0,4.4,3.6,3.7,1.8,2.2,7.6,6.1,4.1,3.3,8.6,7.0,41.4,13.6,10.8,8.0,17.3,17.0,125208,26075,N,N,(X),(X),(X),(X),(X),(X),170,86,4.1,6.9,5.9,8.2,10.6,14.3,0.0,23.0,10.6,12.1,32.9,27.2,32.4,27.4,0.0,23.0,3.5,7.0,0.0,23.0,61554,14371,58131,12257,(X),(X),(X),(X),25.3,(X),
860Z200US35816,ZCTA5 35816,7002,620,12.1,4.3,6.8,2.9,15.6,5.3,11.0,3.4,17.1,4.0,14.8,3.7,8.3,2.7,11.5,4.7,1.8,1.0,1.0,0.7,38947,5732,51076,5601,36.2,(X),(X),(X),(X),(X),2795,387,10.0,5.3,2.3,2.0,13.5,6.2,6.6,3.0,19.7,7.7,21.0,6.1,12.4,5.3,10.6,5.5,2.6,1.6,1.4,1.0,46960,10151,59878,7635,(X),(X),36.1,(X),(X),(X),1190,253,3.9,6.3,1.2,2.5,10.8,9.6,5.3,4.0,16.9,9.7,22.6,9.7,11.3,7.1,21.1,10.9,4.5,3.2,2.3,2.2,61085,9134,N,N,(X),(X),(X),(X),(X),(X),4207,554,14.0,7.0,9.4,4.1,17.2,8.0,14.1,5.2,16.6,5.0,13.3,5.2,4.4,2.5,8.9,6.2,1.2,1.3,0.8,0.9,32803,5774,42707,7744,(X),(X),(X),(X),35.0,(X),
860Z200US64836,ZCTA5 64836,9235,541,5.8,2.2,6.9,2.1,8.2,2.0,8.4,3.8,12.0,2.6,20.2,4.3,15.6,3.3,13.8,3.4,5.7,2.1,3.5,1.2,58775,7337,76441,6208,31.5,(X),(X),(X),(X),(X),6553,484,4.5,2.1,4.2,2.2,5.8,2.5,8.3,4.7,10.4,2.9,22.4,5.3,16.3,3.5,15.6,3.7,7.9,2.9,4.7,1.7,69498,5428,87626,7470,(X),(X),32.4,(X),(X),(X),4390,482,1.2,1.4,0.0,0.7,2.7,1.6,9.4,6.9,8.2,2.5,19.0,5.0,21.8,4.8,20.7,5.4,11.4,4.2,5.5,2.1,86257,4945,N,N,(X),(X),(X),(X),(X),(X),2682,453,13.0,6.0,10.9,4.6,15.5,4.6,10.1,4.8,18.6,6.3,13.6,5.7,8.9,5.0,8.8,7.6,0.0,1.2,0.6,0.9,35306,5145,43650,7192,(X),(X),(X),(X),24.6,(X),
860Z200US85719,ZCTA5 85719,19592,1005,11.4,2.2,7.8,2.3,10.2,2.2,12.2,2.4,17.3,2.7,16.3,2.3,9.0,2.2,10.3,1.7,2.2,0.7,3.2,0.8,41086,2012,58756,3558,35.5,(X),(X),(X),(X),(X),6708,617,8.6,3.2,5.9,3.7,4.6,2.2,10.7,3.6,17.3,3.3,14.3,3.3,11.4,3.4,15.5,3.2,4.8,1.7,7.0,2.1,55165,7050,81525,8611,(X),(X),34.6,(X),(X),(X),3464,490,2.5,2.1,1.4,1.6,2.9,3.2,7.3,4.1,14.5,5.3,12.0,3.9,18.8,5.7,21.5,5.3,7.0,2.5,12.2,3.5,86032,9419,N,N,(X),(X),(X),(X),(X),(X),12884,913,13.7,3.0,8.8,2.9,13.9,3.4,14.0,3.5,18.7,3.4,15.7,3.1,6.8,2.2,6.5,2.1,0.8,0.5,1.2,0.6,34639,3992,44289,3428,(X),(X),(X),(X),34.5,(X),
860Z200US65759,ZCTA5 65759,373,76,2.7,3.0,5.1,3.3,11.5,6.8,11.5,4.9,9.7,5.1,27.3,9.3,12.6,7.2,12.3,7.2,0.0,8.3,7.2,5.2,56595,5304,86461,23742,39.4,(X),(X),(X),(X),(X),272,57,2.6,3.7,0.0,11.2,3.3,3.6,6.6,4.7,11.4,7.3,36.4,10.8,13.2,8.5,16.5,9.4,0.0,11.2,9.9,7.1,62167,12401,106836,30958,(X),(X),43.0,(X),(X),(X),197,55,0.0,15.2,0.0,15.2,4.6,5.0,7.6,6.1,9.6,5.8,35.5,13.5,13.7,10.7,15.2,9.7,0.0,15.2,13.7,9.5,63393,19247,N,N,(X),(X),(X),(X),(X),(X),101,43,3.0,4.0,18.8,13.0,33.7,17.3,27.7,15.3,5.0,5.6,11.9,14.3,0.0,26.9,0.0,26.9,0.0,26.9,0.0,26.9,21964,8138,27476,7015,(X),(X),(X),(X),29.7,(X),
860Z200US55087,ZCTA5 55087,170,70,1.8,2.5,1.8,2.6,0.0,11.1,1.8,3.3,1.2,1.8,12.9,8.0,11.8,7.7,52.9,20.7,14.7,16.6,1.2,2.9,126364,31296,117055,15333,32.4,(X),(X),(X),(X),(X),154,71,0.0,12.2,1.9,3.0,0.0,12.2,1.9,3.7,1.3,2.0,14.9,9.6,8.4,6.7,53.9,22.7,16.2,18.3,1.3,3.2,127273,35689,119857,15859,(X),(X),29.9,(X),(X),(X),136,69,0.0,13.6,2.2,3.4,0.0,13.6,2.2,4.2,1.5,2.1,12.5,9.3,9.6,7.8,52.2,25.7,18.4,20.5,1.5,3.6,139444,26020,N,N,(X),(X),(X),(X),(X),(X),16,10,18.8,26.7,0.0,58.2,0.0,58.2,0.0,58.2,0.0,58.2,18.8,24.0,43.8,30.6,18.8,29.7,0.0,58.2,0.0,58.2,79167,14986,70600,23503,(X),(X),(X),(X),31.3,(X),
860Z200US94061,ZCTA5 94061,13144,592,1.7,1.0,1.0,0.6,1.8,0.9,1.8,0.6,8.0,2.1,13.7,3.2,9.0,2.2,16.3,2.4,9.9,2.1,36.8,3.1,141599,9510,204793,14534,36.3,(X),(X),(X),(X),(X),9122,573,0.5,0.4,0.6,0.6,0.7,0.5,2.2,1.5,9.1,3.7,11.3,3.8,10.6,2.9,12.9,2.9,9.6,2.8,42.6,3.8,164211,20910,229992,18536,(X),(X),38.2,(X),(X),(X),7057,569,0.1,0.2,0.4,0.5,0.5,0.5,0.9,0.7,5.4,2.7,9.6,4.2,10.3,3.3,12.9,3.2,9.2,2.7,50.7,4.9,207585,35094,N,N,(X),(X),(X),(X),(X),(X),4022,423,4.7,2.9,2.1,1.4,4.8,2.6,3.8,1.7,9.7,3.2,15.2,3.9,8.4,2.8,21.2,4.9,8.3,2.8,21.8,4.5,103244,14438,136205,14958,(X),(X),(X),(X),30.7,(X),
860Z200US89022,ZCTA5 89022,0,14,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),0,14,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),-,(X),(X),(X),0,14,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),(X),(X),0,14,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,(X),
860Z200US68415,ZCTA5 68415,234,45,1.3,1.8,0.9,1.9,4.7,3.8,11.1,6.4,15.4,9.6,14.1,6.3,15.8,7.0,14.1,7.5,15.0,7.5,7.7,4.4,82083,22355,116300,30355,32.9,(X),(X),(X),(X),(X),184,41,0.0,12.7,0.0,12.7,1.6,2.3,6.0,6.9,14.7,10.8,10.9,6.0,20.1,8.6,17.9,9.4,19.0,9.2,9.8,5.7,96667,6032,138058,38784,(X),(X),31.5,(X),(X),(X),179,40,0.0,13.0,0.0,13.0,1.7,2.4,3.4,5.5,15.1,11.1,11.2,6.1,20.7,8.8,18.4,9.6,19.6,9.6,10.1,5.8,97014,9397,N,N,(X),(X),(X),(X),(X),(X),50,17,6.0,8.6,4.0,9.4,16.0,14.0,30.0,16.0,18.0,11.5,26.0,15.2,0.0,36.7,0.0,36.7,0.0,36.7,0.0,36.7,32500,8981,36228,6224,(X),(X),(X),(X),38.0,(X),
860Z200US39759,ZCTA5 39759,19623,504,17.2,2.9,7.0,1.9,10.9,2.4,7.6,2.2,13.1,2.5,11.3,2.4,10.1,2.2,10.9,1.7,6.4,1.6,5.4,1.1,42988,4074,69318,4844,38.6,(X),(X),(X),(X),(X),9534,563,6.4,3.2,2.6,1.2,7.6,2.8,7.1,2.7,12.8,3.7,10.9,2.8,12.5,3.4,18.5,3.4,12.0,3.0,9.7,2.1,79175,8995,99083,6939,(X),(X),38.7,(X),(X),(X),6640,641,1.3,1.2,0.8,0.8,4.1,2.2,4.9,2.7,8.4,3.7,12.2,3.4,14.1,4.5,25.6,4.4,16.3,3.8,12.2,2.8,108087,10670,N,N,(X),(X),(X),(X),(X),(X),10089,650,27.7,5.2,11.1,3.6,14.5,4.0,8.1,2.9,13.3,3.8,11.2,3.4,7.8,2.6,3.7,1.6,1.2,0.8,1.4,1.1,20904,5607,40847,7614,(X),(X),(X),(X),38.5,(X),
860Z200US49284,ZCTA5 49284,1037,118,3.2,3.4,4.0,2.3,4.7,2.8,11.5,3.9,15.0,5.1,23.5,8.9,13.7,4.0,12.2,4.7,9.2,3.9,3.1,2.4,62651,5843,74272,7317,43.9,(X),(X),(X),(X),(X),620,77,2.7,2.7,2.4,2.2,3.1,2.5,6.9,3.5,10.3,4.5,22.1,7.0,15.3,4.5,20.5,7.2,12.6,5.6,4.0,3.4,76563,14141,87889,7841,(X),(X),37.7,(X),(X),(X),457,74,0.0,5.8,0.0,5.8,1.5,1.6,6.6,4.4,6.8,4.0,21.0,7.8,20.1,5.9,21.4,8.1,17.1,7.5,5.5,4.5,93036,11281,N,N,(X),(X),(X),(X),(X),(X),417,110,4.8,7.6,6.2,4.6,7.2,5.6,17.5,8.2,23.3,10.6,25.9,17.4,9.6,6.4,3.1,3.1,0.7,1.1,1.7,2.3,43355,13115,51369,9284,(X),(X),(X),(X),50.6,(X),
860Z200US42038,ZCTA5 42038,2057,218,6.7,3.6,1.7,1.1,9.4,3.9,7.3,2.7,13.2,4.5,18.3,4.8,13.3,4.8,13.1,4.5,9.7,5.1,7.3,2.8,64254,7165,85797,10203,34.1,(X),(X),(X),(X),(X),1341,192,5.7,4.4,1.3,1.5,3.1,1.6,3.1,2.1,11.0,4.5,18.3,5.7,15.1,6.3,17.4,6.0,15.2,6.9,9.6,3.8,84519,16187,106220,12706,(X),(X),32.0,(X),(X),(X),1119,188,4.0,4.6,1.0,1.5,2.8,1.7,3.3,2.5,9.7,4.3,16.1,6.2,13.4,5.6,19.9,7.3,18.2,8.0,11.5,4.6,97813,17847,N,N,(X),(X),(X),(X),(X),(X),716,177,9.5,6.0,3.4,2.4,21.1,9.6,14.8,6.9,17.7,9.9,18.3,10.3,10.9,7.3,2.0,2.5,0.6,1.0,1.8,3.1,35292,7371,44494,8824,(X),(X),(X),(X),32.4,(X),
860Z200US20743,ZCTA5 20743,15577,644,8.7,2.3,3.1,1.0,2.8,0.8,3.8,1.4,11.3,3.2,19.6,3.0,12.7,2.3,19.2,2.8,12.0,2.5,6.8,1.6,76332,7522,94093,5378,47.4,(X),(X),(X),(X),(X),9480,637,4.9,2.1,1.7,1.2,2.0,1.0,3.5,1.9,9.4,3.2,22.5,3.8,10.9,2.6,21.6,3.4,14.3,3.9,9.3,2.5,90341,9734,107789,7912,(X),(X),51.9,(X),(X),(X),4737,533,4.1,3.3,2.0,1.9,1.2,1.0,1.3,1.2,7.4,4.8,17.0,4.8,10.2,3.2,23.1,5.6,19.8,5.4,14.0,4.9,118594,18471,N,N,(X),(X),(X),(X),(X),(X),6097,585,14.8,4.9,5.0,2.0,4.6,1.9,4.6,2.0,14.1,6.4,19.3,4.6,16.2,4.6,12.5,3.9,7.6,2.6,1.2,0.9,55574,9441,67431,6838,(X),(X),(X),(X),38.3,(X),
860Z200US46055,ZCTA5 46055,5501,472,0.3,0.5,0.0,0.7,0.3,0.5,5.7,4.2,4.7,2.5,15.8,5.7,9.6,4.5,27.0,6.6,16.2,4.7,20.4,5.4,116811,25228,165135,23602,31.2,(X),(X),(X),(X),(X),4421,441,0.8,0.9,0.0,0.8,0.4,0.7,1.4,1.5,2.7,2.0,15.4,5.5,9.5,5.4,27.1,7.8,19.3,5.5,23.4,6.1,136517,6524,183255,28322,(X),(X),32.8,(X),(X),(X),3748,460,0.4,0.8,0.0,1.0,0.5,0.8,0.3,0.5,2.5,2.2,12.9,5.7,9.0,6.0,27.8,8.8,20.9,6.4,25.7,7.0,140270,18578,N,N,(X),(X),(X),(X),(X),(X),1080,304,0.0,3.4,0.0,3.4,0.0,3.4,23.5,18.4,13.1,9.6,21.8,13.2,11.5,9.3,21.9,12.3,4.4,5.8,3.9,4.8,73039,12491,79591,15002,(X),(X),(X),(X),24.6,(X),
860Z200US04055,ZCTA5 04055,2099,194,11.4,12.1,2.7,2.1,5.2,3.6,5.1,2.9,12.4,5.7,20.7,7.8,13.6,5.0,16.2,5.0,6.7,3.7,5.9,3.8,68278,9035,79620,13250,30.5,(X),(X),(X),(X),(X),879,134,1.1,1.9,0.0,3.1,3.2,3.5,5.2,4.4,5.0,3.8,13.0,6.7,20.1,7.5,29.1,9.1,12.9,7.0,10.4,6.6,101385,11904,114383,13907,(X),(X),22.0,(X),(X),(X),722,123,1.4,2.3,0.0,3.7,2.1,3.1,6.4,5.2,2.2,2.7,9.8,4.7,19.0,8.1,33.4,10.8,13.2,7.5,12.6,8.0,111136,23519,N,N,(X),(X),(X),(X),(X),(X),1220,293,18.9,19.5,4.6,3.7,6.7,5.5,5.1,4.2,20.1,10.0,27.4,13.5,7.6,5.6,6.7,5.4,0.7,1.2,2.2,2.5,43910,21433,50993,12997,(X),(X),(X),(X),36.6,(X),
860Z200US39047,ZCTA5 39047,15675,676,1.5,0.8,3.9,2.5,3.8,1.4,6.1,1.9,4.9,1.3,16.9,2.8,17.3,2.5,19.0,2.6,13.3,2.1,13.3,2.9,93114,4036,120783,8490,34.8,(X),(X),(X),(X),(X),10769,621,0.5,0.5,1.4,1.5,1.5,0.9,2.9,1.2,3.1,1.4,14.8,3.0,18.5,3.2,22.5,3.4,17.8,3.3,17.2,3.9,119106,7622,141670,10693,(X),(X),35.9,(X),(X),(X),8440,624,0.6,0.7,1.6,1.9,0.4,0.4,1.8,0.9,1.9,1.1,10.9,3.2,17.5,3.6,22.6,3.5,21.5,4.2,21.1,4.7,133830,11600,N,N,(X),(X),(X),(X),(X),(X),4906,623,3.7,2.0,9.6,6.7,9.4,4.1,13.6,4.8,10.1,3.2,22.1,5.0,14.9,4.7,9.9,4.0,2.9,1.9,3.9,2.5,53638,6551,71241,12932,(X),(X),(X),(X),32.6,(X),
860Z200US86301,ZCTA5 86301,12158,554,6.3,1.7,2.7,1.3,9.1,2.6,5.9,1.4,9.7,2.3,18.4,2.8,14.0,2.3,17.0,2.6,8.7,2.0,8.1,2.5,71962,6237,91670,6071,36.9,(X),(X),(X),(X),(X),7029,516,2.4,1.3,2.0,1.6,5.4,3.7,3.7,1.7,4.9,1.5,19.2,3.9,16.9,3.8,24.3,4.1,9.4,2.4,11.6,4.1,92856,6793,109466,8170,(X),(X),37.9,(X),(X),(X),5862,530,1.1,0.9,0.5,0.6,5.4,4.1,2.9,1.3,4.9,1.6,20.1,4.4,18.3,4.5,22.2,4.6,11.0,2.8,13.7,4.8,94613,8003,N,N,(X),(X),(X),(X),(X),(X),5129,465,12.3,3.5,3.5,2.1,14.2,3.5,8.6,2.8,16.3,4.9,17.9,4.1,12.6,4.1,6.9,2.6,5.0,2.7,2.7,1.5,47762,3615,63434,8727,(X),(X),(X),(X),34.8,(X),
860Z200US54661,ZCTA5 54661,1610,122,3.4,2.1,2.5,1.6,6.0,2.1,6.6,2.1,8.8,2.1,20.6,4.8,18.3,4.0,18.5,4.4,8.8,2.0,6.6,2.3,76232,5167,95808,8038,30.2,(X),(X),(X),(X),(X),961,84,0.8,0.7,0.0,2.3,4.0,2.2,4.3,2.1,6.0,2.5,15.3,4.1,19.8,4.4,25.4,6.9,13.7,3.2,10.7,3.5,99893,14096,123140,10593,(X),(X),25.4,(X),(X),(X),839,73,1.0,0.8,0.0,2.6,2.9,1.6,3.8,1.7,5.5,2.6,13.5,4.3,18.5,4.6,27.2,7.7,15.5,3.5,12.3,3.9,111836,7848,N,N,(X),(X),(X),(X),(X),(X),649,114,7.2,5.0,6.2,4.1,10.8,4.9,10.2,4.5,13.9,4.4,28.4,9.0,14.9,7.4,7.1,4.0,1.4,1.5,0.0,3.4,50338,3172,52502,5618,(X),(X),(X),(X),36.4,(X),
860Z200US07420,ZCTA5 07420,1840,198,2.9,2.3,2.6,3.0,6.5,4.1,2.7,2.3,9.1,7.7,8.5,4.1,14.9,5.2,22.5,5.9,17.7,6.9,12.6,5.5,106915,16223,112459,12945,44.7,(X),(X),(X),(X),(X),983,149,3.6,4.9,3.1,4.9,3.4,3.4,0.6,1.3,2.1,2.5,11.2,6.7,25.5,8.4,19.6,8.9,16.8,7.0,14.1,6.9,103482,18363,119894,13943,(X),(X),41.1,(X),(X),(X),626,120,0.0,6.6,4.8,7.4,1.3,1.9,1.0,1.9,3.4,3.9,9.1,6.0,15.0,7.5,22.2,11.2,25.6,11.5,17.7,10.3,126875,29303,N,N,(X),(X),(X),(X),(X),(X),857,178,6.3,5.0,2.1,3.4,11.2,8.7,5.0,4.7,17.2,16.3,5.7,4.5,12.1,6.8,18.6,7.6,11.7,11.7,10.2,7.3,76344,40210,90710,20534,(X),(X),(X),(X),45.7,(X),
860Z200US75154,ZCTA5 75154,16619,738,2.9,1.1,1.9,1.0,2.8,1.3,5.2,1.9,12.0,3.0,13.9,2.7,13.4,2.4,21.3,3.3,14.5,2.9,12.1,2.4,96150,5625,118534,9886,35.6,(X),(X),(X),(X),(X),12994,608,2.2,1.0,0.3,0.3,1.9,1.2,3.6,1.5,9.4,3.0,13.7,3.1,14.3,2.8,23.6,3.7,15.8,3.4,15.2,3.0,109530,7579,131885,11694,(X),(X),37.2,(X),(X),(X),10154,715,1.1,0.7,0.3,0.4,0.9,0.9,1.3,0.9,7.8,3.1,14.6,3.4,13.1,2.8,24.6,4.4,18.5,3.9,17.8,3.4,120381,11450,144992,13777,(X),(X),(X),(X),(X),(X),3625,658,5.7,3.7,7.7,4.8,7.8,4.3,13.8,6.6,21.1,9.5,13.9,4.4,11.1,5.1,12.4,4.5,5.5,3.4,0.9,1.0,43871,6125,61763,8698,(X),(X),(X),(X),28.9,(X),
860Z200US12978,ZCTA5 12978,81,72,0.0,36.4,0.0,36.4,0.0,36.4,0.0,36.4,0.0,36.4,0.0,36.4,50.6,50.6,42.0,49.2,7.4,14.4,0.0,36.4,97470,24672,106596,12821,58.0,(X),(X),(X),(X),(X),81,72,0.0,36.4,0.0,36.4,0.0,36.4,0.0,36.4,0.0,36.4,0.0,36.4,50.6,50.6,42.0,49.2,7.4,14.4,0.0,36.4,97470,24672,106596,12821,(X),(X),58.0,(X),(X),(X),81,72,0.0,36.4,0.0,36.4,0.0,36.4,0.0,36.4,0.0,36.4,0.0,36.4,50.6,50.6,42.0,49.2,7.4,14.4,0.0,36.4,97470,24672,N,N,(X),(X),(X),(X),(X),(X),0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,(X),
860Z200US33777,ZCTA5 33777,7252,567,3.3,1.6,2.6,2.7,4.6,1.7,4.5,1.6,10.6,2.7,17.2,3.5,13.3,3.0,17.5,3.6,10.3,3.8,16.0,4.0,88680,7879,118059,8324,40.3,(X),(X),(X),(X),(X),4393,379,2.4,1.3,0.1,0.2,4.6,2.3,1.0,0.8,7.5,2.8,14.6,3.6,14.9,4.1,22.4,4.7,13.2,5.5,19.3,4.0,112852,9771,140218,10331,(X),(X),39.2,(X),(X),(X),3527,375,1.5,1.3,0.0,1.4,2.3,1.9,0.8,0.9,8.0,3.0,12.7,3.5,12.9,4.1,23.0,5.3,16.0,6.6,22.8,4.8,125369,11484,N,N,(X),(X),(X),(X),(X),(X),2859,496,4.8,3.4,6.5,6.6,5.8,2.8,9.9,3.7,14.3,5.2,21.1,6.9,11.2,4.2,13.1,5.4,3.4,2.8,9.8,9.4,58838,6780,79303,13842,(X),(X),(X),(X),40.7,(X),
860Z200US06035,ZCTA5 06035,3149,276,1.8,1.4,2.7,3.5,2.5,2.1,2.4,1.4,13.5,6.5,10.3,4.2,13.6,5.9,14.7,3.9,17.0,4.0,21.6,5.0,109922,18394,143627,16465,23.9,(X),(X),(X),(X),(X),2124,214,0.7,1.2,0.0,2.0,0.5,0.8,1.7,1.5,5.5,3.7,11.3,5.4,15.9,7.7,16.3,5.5,20.6,4.8,27.4,6.8,144318,19816,169593,23399,(X),(X),23.1,(X),(X),(X),1854,253,0.0,2.3,0.0,2.3,0.5,0.9,1.6,1.6,5.0,4.1,9.9,5.7,15.7,9.3,15.0,6.0,20.8,5.0,31.4,7.7,155637,21089,N,N,(X),(X),(X),(X),(X),(X),1025,279,4.2,3.6,8.2,10.7,6.8,6.8,3.7,2.9,30.1,17.2,11.5,7.1,11.2,7.6,11.9,6.5,4.5,3.8,7.8,5.6,49461,15758,83443,18986,(X),(X),(X),(X),25.7,(X),
